,IdPrq,Nombre,Status,Codigo Postal
1319,e5af388ea95649b494971a05c410565b,Williams,En vigencia,25069
1320,33bb1c1bcc5a465da44cb1789a380599,Phillips,En vigencia,30993
1321,afce8ad3d0a6424f93c78c9ec6a1e383,Cobb,En vigencia,81288
1322,9a40f399fc2f41d6aa5fa42df53d8f05,Lopez,En vigencia,77452
1323,091fde6a896440ebad986a71f66a1d77,Stanley,En vigencia,02253
1324,e33b34b9293f4105b7a0eac39371a897,Kim,En vigencia,67928
1325,9bd633c5e5844310a6681156a500e17c,Ward,En vigencia,46462
1326,e7f437c338584273af6f2f7223e4eb92,Alvarado,No existe,82584
1327,64394843b65a487d9f9d673e6bf749a2,Parker,En vigencia,84447
1328,da7d564da4eb4c39a767f18a18452685,Allen,En vigencia,05401
1329,aa1de48ed1c24646a8d0bb4185bf633d,Ferguson,En vigencia,80060
1330,0a7092c7540e404188cd77c735ba2df9,Ortiz,En vigencia,31344
1331,631417d42efd49ebb12cbf00a8fd0e86,Zuniga,En vigencia,71348
1332,1c1d3d09cd1042899290651ca5e4180f,Davis,En vigencia,47018
1333,8bc1f6d1e6574a0ba44b2b576050e073,Martin,En vigencia,41363
1334,9e8afcda4d9b4565a004f2be995609d4,Trujillo,En vigencia,00634
1335,53ea95cfd24b460ab901f8c13d6cb546,Hernandez,No existe,88326
1336,5a61f11eaec4422f98263308694332e6,Mahoney,En vigencia,97961
1337,e39e6306538246e4aedba257d9999f25,Bryant,En vigencia,45574
1338,6650d3ae17d1429789c1dc6d377e93d5,Carroll,En vigencia,06986
1339,4e07afcf81734bd1b33b877592036a72,Peterson,No existe,01008
1340,3146e5fb74eb4918b9dcc2e3f59ba9a5,Nichols,En vigencia,33692
1341,744fefbb1f5148acbd6e8754b8bbd868,Robles,En vigencia,22376
1342,40114ba6bb804e21b8883a4ac2d33d0b,Arnold,En vigencia,14130
1343,dc11bde381c34c31bedd05f85e99acea,Edwards,En vigencia,50113
1344,af6d8fe1828f442ca56881a7e6dd4319,Walsh,En vigencia,83370
1345,ed819e994f4b4d93b32d44f763ee077c,Rogers,En vigencia,43325
1346,dc297443bf57465ab1a46fea7ac049ac,Brown,En vigencia,08278
1347,698ee6c0ddec41e3863b5293763e1af8,Adams,En vigencia,62379
1348,a1e2db2a223f4ca0a368986f6569263f,Mendez,En vigencia,45784
1349,285a0d3144b946539aad76b5f4eddb5f,Jones,En vigencia,59389
1350,fec66ff311694597b2186254146fccf7,Henderson,En vigencia,09848
1351,ebe642fac25f4f64aab65452a22232d6,Berry,En vigencia,05344
1352,bc914a4400174f449792fed668a886db,Clark,En vigencia,43655
1353,0f441378f5434b5cb39a239dd5747007,Wilson,En vigencia,12343
1354,97b9d61b16d94267b27cd5b007762fb9,Clark,En vigencia,07262
1355,5df556acb1664a0990cf3b103c3a9677,Lloyd,No existe,87151
1356,e1945bf4245a48bf87b206ef871d2069,Newton,En vigencia,83638
1357,1a9f4d28153d41ba92a852217ecb2b0b,Cole,En vigencia,88162
1358,00a1dd76f5564ec2af2e3bae3798dcff,Rivera,En vigencia,88070
1359,23728ee3eb8f485596e3588b96b8250e,Davis,En vigencia,41993
1360,04c8cd54a5544ad499de71fb20a72b50,Freeman,No existe,94119
1361,6529e91a5d0e494da94e81616a112b05,Miller,En vigencia,73850
1362,a0064d8b509e43c18b31318dad636be7,Holloway,En vigencia,19804
1363,c9f21aa2ef6f4ab6944e5afc7c103a8d,Bush,En vigencia,19209
1364,d947fc5ef3ae4950aee99cd427f6bff9,Stephens,En vigencia,22743
1365,eb7412b6afd5460d80ddb071f3ab7cf3,Garner,No existe,92576
1366,0451f9c40bf04c0f9a2ec621642a91f2,Roberts,En vigencia,38225
1367,0cd7a336833e44d7ad10c602683fb98f,Jones,En vigencia,19982
1368,33b906d96bbc432cba03d4446858ae4f,Goodwin,No existe,33564
1369,498fbf580e8c4198b1c9a142185675d8,Simpson,En vigencia,45887
1370,48fc6b991c0c4826adeae1712fa8e744,Rodriguez,En vigencia,84022
1371,f62fd8d8ff354828914ae11317ca41e6,Nguyen,En vigencia,02193
1372,6727422f54b44166b5dbb32d1bc9edf3,Vang,En vigencia,84846
1373,513ba8f74afa4d5ca92f2f6afb84d6e0,Smith,En vigencia,99712
1374,41bf592b4ba44953a2fd37caa466e869,Scott,En vigencia,27172
1375,ee93baaa9cd84d7ca2db1610887015ac,Williams,En vigencia,04122
1376,b940f7d95aa6469b9d77f8c6f4f38c18,Hardin,En vigencia,10101
1377,005345053e8a48afa643d98a593c628c,Dunn,En vigencia,39860
1378,c9a8498a7f3b440ead633ca12a986fd0,Jackson,En vigencia,69841
1379,531224149543486e8b98fcf1042f93a5,Mills,En vigencia,17268
1380,6c67efffe7264eb787565cd478fb27de,Campbell,En vigencia,01939
1381,6e5e019fafbe459dbdfcfd693f6bd9ac,Jones,En vigencia,25229
1382,fe5f4de6cd6844559162a7c54ae504f0,Fuller,En vigencia,45649
1383,230c7386bcea427d896a0371004db4b0,Chapman,En vigencia,61784
1384,68e3925d3d1e4c8690fc7a6e6766c07d,Alvarado,No existe,21046
1385,426f9931e5a34ca180290f1c010c0776,Smith,En vigencia,65347
1386,f533606c0cfa45e1abf6444c51b5dea9,Carter,No existe,48433
1387,85816ae6693c4d1eb281b7a55294c2ae,Harris,En vigencia,54498
1388,870210e8065e41dc92149ff6ee51f19d,Jones,No existe,39353
1389,61df9bbf280b4c1b91acffa701169cad,Williams,En vigencia,12431
1390,2567b227307b41d4a7980eb92a2a24e0,Bowers,No existe,83718
1391,73178ab47c3c4fa0a1bf338450dc9aaa,Park,En vigencia,70099
1392,41c11da130ff41148d9e6c33dee55a6b,Rocha,En vigencia,61422
1393,deb5262a9e0a48aca5c0a1ea44db7997,Thompson,En vigencia,58601
1394,f69a57f77cf74ffab01e5ce8ffa674bc,Lee,En vigencia,06072
1395,473ef7b95e8f4c17a5bed03eeede88ae,Harrell,En vigencia,24478
1396,eff18beff8a24a36ac4e55e12fb77d74,Hudson,No existe,66483
1397,6a1412c3007b47a1ae7ef2a7f3b02afd,Huang,En vigencia,70585
1398,3c023814d651436e9f19615d6255d553,Russell,En vigencia,50648
1399,1d996620286340f5890dd89b6319e47c,Carter,No existe,65991
1400,7bf01c0a79fb4e69bb7f6d3d762e4caa,Brown,En vigencia,50232
1401,6d0ded09bfdb4c029d8e36ab083683e3,Miller,En vigencia,36442
1402,3bb07f557548426ebdf04118bcdd8bb9,Ortega,No existe,57050
1403,49799672f92a42878a99ed4757e89532,Lee,En vigencia,72685
1404,a6aa1329e1b14b5d9afb5ff44cf1e946,Obrien,En vigencia,30336
1405,53017c9c97dc4fa1b0e6cbd632e9c180,Nolan,En vigencia,00968
1406,98e93765f7e548c8846988b9bba7f4a2,Rocha,No existe,74051
1407,c5fddc8a74924d349b801dea49879ee0,Brown,En vigencia,79479
1408,3e177079cdd44389b0f6b2938e02830e,Smith,No existe,93613
1409,3c4f46165fc84160ada474f1a7b70bce,Johnson,En vigencia,42481
1410,33135974c776489aa0e57dc3c909d931,Fitzgerald,En vigencia,64608
1411,4c134aa080e644b3860d76f2a10e2594,Washington,No existe,48178
1412,84a706033a3e4eba81eef60196b19d54,Jackson,En vigencia,74228
1413,ac0387c7a1bf44219f7af4862ea7ec42,Jones,En vigencia,53827
1414,bf067925799b4350b8d2f91d8df88bcc,Collins,En vigencia,46294
1415,3335a8f1116643e5acc8b7afa4794e0e,Oliver,En vigencia,77249
1416,e9fbf666b1ef48ccad8b77203fddf828,Ortiz,En vigencia,04639
1417,83a79630f8334a3c8d87dca498367f86,Guerra,No existe,14746
1418,7416863549c54ffda5e571304427d1e6,Johnson,No existe,48830
1419,8571d90bea994186af5e5358bded3b02,Sutton,No existe,83039
1420,e14b5af08feb41b5bbbb361c36e1b956,Jones,No existe,49617
1421,ac9f9d336df44c06b6e634acff5756e7,Henry,En vigencia,62665
1422,d8cb09cfbc6b423d971686f776caf8fe,Alvarado,No existe,56099
1423,55b418ba09ee4a499641b27e9ac9c991,Dyer,En vigencia,24886
1424,8e60d3c1a4694e86ba1233286dad9093,Schmitt,En vigencia,45560
1425,07a52f55128c4b7cb8b613d9ce7520be,Park,En vigencia,09719
1426,ee82c00b1d3e44008acc60fed0c019d6,Gonzalez,En vigencia,26264
1427,b8cb9d92cfdb4d59ba3625bcbe15e5ac,Rich,No existe,21377
1428,a53dd6ddf92a4ccea67b76866bf78fcb,Dunn,En vigencia,03346
1429,40c59c3668824199b423f6a7346a3c3e,Ellis,En vigencia,52056
1430,eea349b300384e56bc596700238ca868,Griffin,En vigencia,69157
1431,20a410e882d34873afaba2c0feef40d3,Zuniga,No existe,87865
1432,a70026be71204dc48623dc39d1c01b1e,Stanton,No existe,84195
1433,0b7f1393f8cf45ab950e67fefbc57a45,Decker,En vigencia,22422
1434,4cddbd49b3714cd49ac50eb61f3c1814,Stephens,En vigencia,63335
1435,5912699a31d24ca599d48ab5e4c8bd48,Jarvis,En vigencia,64949
1436,728c05a82df14fceb7d728a0886cbfb0,Doyle,En vigencia,00543
1437,0f8c9e209fb64a79b1aa2c862f71488b,Andersen,En vigencia,45926
1438,01c38c7bb77842cea16685872bd520b0,Davis,En vigencia,25710
1439,8ae96d1d26f24477a296318640575a18,Walker,En vigencia,29559
1440,9d5219efc2a64999aa35d803dbe0845d,Smith,En vigencia,35606
1441,ec718899676a43b0bd56e690b256c7dd,Pierce,En vigencia,18390
1442,ef12456243e74db1bc4d3ecf3a16f33f,Jones,En vigencia,93059
1443,22bf49ddd44a4a31a71941a974b735aa,Nunez,En vigencia,43674
1444,efeb3a6830e34f34be493497699a301b,King,No existe,22405
1445,91a355d3a28e4e90a6e80bcd97b37f81,Guerra,En vigencia,56295
1446,ffd88e4f8f254726852a9205b9139cbb,Sanders,En vigencia,87481
1447,45cd9e5fd76e4d4ab6cf2d3547a5a404,Wilson,En vigencia,86679
1448,974b492dd2ba4e6c9f196aff5e8b3d33,Chavez,En vigencia,06926
1449,196f6f811284438fbc7ade196fdccb64,Martinez,En vigencia,25516
1450,96b26d2073dd47c090bf4941c7e5a7f0,Roy,En vigencia,96484
1451,719a8fe5389e410ab2d09c44fc615723,Meyer,En vigencia,76769
1452,362f0b8e43d047dab4b03e8302ed737d,Williams,No existe,58654
1453,e93a0c29d8ac4ab389157158cf6015fb,Norton,En vigencia,96464
1454,b9877a3795c24c94a89d4d3b06795101,Knight,No existe,13439
1455,4e194276ba0e402da81bd3ed39e2e500,Reyes,No existe,91021
1456,9b6e688be0d64c97bb5f92aa8307beff,Perez,En vigencia,90445
1457,b9259ccc1b464d988feae95d37a3135a,Watson,En vigencia,05401
1458,6bc9fb2921a2441b99611fae275d5d3e,Payne,No existe,03574
1459,c585f09794b54e9593f7cec66ab0df33,Mccullough,En vigencia,65171
1460,a9eab53eaf0946c0b9546ee6e0300363,Gonzalez,No existe,74872
1461,00ea399dbae74272857118186c00ac47,Richards,En vigencia,81151
1462,8267311ad88d4d9eb716d2a614c02aaa,Logan,En vigencia,05135
1463,c21091f3661b4a36a64224870ee01a2f,Hayes,No existe,31960
1464,613decaad24442ae82a953f2493abcb6,Fry,En vigencia,70357
1465,c18547780fa140bfa1fec49af80f6fee,Roy,En vigencia,56402
1466,b6882c5ac6ad4871a2a74251a7fa2ddf,Dunlap,En vigencia,69754
1467,b398eac82cad46d89f16a7b6791085a3,Bonilla,En vigencia,26512
1468,384f07a423dc48df9446f92f23f84025,Weaver,En vigencia,14356
1469,efd446349e0b4ad993e83ac4185d77de,Roy,En vigencia,30200
1470,be24171f7acb4e99a372aa8b1757605e,Davis,En vigencia,89190
1471,c360bdd073d74ace899fba45b50be67c,Mullins,En vigencia,50471
1472,5dd2df36bcfa40b6ac1e3a2f11eec432,Rivera,En vigencia,96013
1473,aad6719c63c94252afa3a9439d15e4fd,Rivera,En vigencia,81091
1474,c4fef380a6a14d27a88ef05a0364bf15,Smith,En vigencia,67581
1475,bf16aec99e554f9a8622da3d9571bb70,Robinson,En vigencia,70073
1476,b0b05d7a1de84f7ea0043b6cb712c1f4,Henderson,En vigencia,55249
1477,f3ea9c0983d94ac8a4a3daed7aae976b,Johnson,En vigencia,54532
1478,de0bf54958214090ab88666316d8eb2b,Anderson,En vigencia,68568
1479,94333125942942c8b4aded446ad2cfcc,Wong,En vigencia,05215
1480,d59b4ed21b3944c2a555e34941f2d077,Bishop,No existe,68643
1481,95b6a82fa9514d1889e41c4eb3ee2a9f,Gibson,En vigencia,78521
1482,e3eaabc973994626a6108f73ec02ad8f,Brown,En vigencia,29793
1483,11d4187072c14eda85a8e9e368e788bf,Roberts,En vigencia,31599
1484,8ce0a8e8bb5446a1bf633d08cb0057e7,Whitehead,No existe,42801
1485,203125ffc1644251b18e8a1e41f9560c,Smith,En vigencia,88258
1486,5506646dc312440fadfb98328d0256a6,Garrison,No existe,06220
1487,e4c34d6434d44736812553036c80ae55,Keith,En vigencia,19061
1488,55b8beb08572428e93ddf309889f9ef1,Hughes,En vigencia,64483
1489,badf55567fee45b8b0eb785c8269a3a3,Henry,No existe,53591
1490,386ac69cc97345a08c0916a257e707b8,Harvey,En vigencia,73502
1491,2c928cdad337411bacdabdcc1a7951e4,Moyer,En vigencia,11722
1492,94ec85c3d1cc409382020dd04c88625e,Williams,En vigencia,02155
1493,4bd8a2042d3446a79a1d2d0dc7d8cd6d,Maddox,En vigencia,01546
1494,696827d1354242d08abb7b6ad80ed4d4,Edwards,No existe,40857
1495,3bc18695c32742e9a44dcb2907ebfa8e,Payne,En vigencia,34552
1496,eed50298b1cb496dab24eb8333b7a0b9,Jackson,No existe,26773
1497,ce9180a01b1f4db89d715c47c7a65259,Daniels,No existe,21470
1498,77bad91a061c47e1b653676d433d6820,Wagner,No existe,47528
1499,89146246fe7b4abb9600c52a86b0dc0f,Johnson,No existe,84468
1500,a771934dac02478b8c8a769dcbb1dc72,Harris,En vigencia,24764
1501,4c47f39f202c4a38ba3bf0b8ff8392d3,Ortega,En vigencia,31083
1502,97c1357a17ba4c7abf5f93e05da3c85b,Martinez,No existe,41598
1503,27ba4e0765f4485ba84ea8927c55ff59,Washington,En vigencia,08376
1504,3920d4e1431344c4959c084d0b010c48,Martin,No existe,01971
1505,ca4e9c47a7b741d995c434b15f7dd1fa,Brown,En vigencia,61738
1506,632b964ac33f4f6b82ff9a64c6a5d884,Logan,En vigencia,76111
1507,8b096ec8a2d64cb28d220282548c3c45,Chavez,En vigencia,33948
1508,1c474148909343ac82efbae4aba5f081,Young,En vigencia,10952
1509,688d0684caa34011aded743756f247c1,Rasmussen,En vigencia,66115
1510,9e681b46ec964c759ec998c783ef23de,Ward,En vigencia,95787
1511,40ec9be1fac34a4cbc784b9dc3bc9db9,Rice,En vigencia,46726
1512,be9b28f1899b44f08fb0f3971fd2ccc0,Anderson,No existe,49918
1513,439352dcaf564c729f5c54ba9c72669e,Stanton,En vigencia,22250
1514,1583311d61ba4d32b3618c908fc9eae3,Barnett,En vigencia,77403
1515,07f2bbf0124d4063a97c985ab8f2d157,Hicks,En vigencia,35797
1516,5d524416facc4ce8b3db733102fe27de,Norman,En vigencia,10587
1517,0bf4100191d240918147498adb40530d,Hanson,No existe,20594
1518,f9f061c911ee4ee781aae75863c32ce2,Taylor,En vigencia,38486
1519,e459a0131d6f4af98beddd62c28b6e75,Hunter,En vigencia,10471
1520,ee153d06978d4ecbb8a364eab9de070e,Morgan,En vigencia,63918
1521,bbf868bc62114f05b3d5af2d0de4056e,Lee,En vigencia,70200
1522,1c8db79a8de64f90b4a2cdae5a96e14b,Evans,En vigencia,37809
1523,9784b9efe49d41c29926de0e3cea82d7,Taylor,En vigencia,57361
1524,9975193d3d454e50ab5ae4933162a5ea,Jenkins,No existe,51483
1525,813888ab4a3b464fbebe48785f6a2f40,Gonzalez,No existe,06083
1526,5dcc9d11845f43959815fd374c048076,Lawson,No existe,30887
1527,ef8d06e334d04c488c0f9bf597551ad5,Lindsey,En vigencia,50285
1528,8e0d5becb9a941c1b3962d40f0ec2cff,Hutchinson,En vigencia,40441
1529,5e988315743d47b1ba9a87f267a03e31,Smith,No existe,50678
1530,858ab7ee7bc7467fa5cfd14d3b82815c,Ayala,En vigencia,29037
1531,feb7b624a3784833879b8293b6594029,Morris,No existe,35633
1532,64fcfc1963164bcc9a0dd7d57f71a8ca,Pierce,En vigencia,29158
1533,d2214f0ec5cd4d96b5b8acf42ba10b8f,Fisher,No existe,51688
1534,07b54ca4064b4351bf9d17173b6ff5d2,Hall,No existe,58739
1535,35a069545ddc48c382a30a827882162b,Griffin,No existe,38578
1536,a8ef25df4ca74739899bfe66666e77c6,Baker,No existe,42672
1537,871a8754e8ea40d7a9c6b0de71837154,Burns,En vigencia,95690
1538,f371e745cc2b4b439fa4b6ad63303833,Pham,En vigencia,34989
1539,2da618d98699465597c6d58c6adad0d4,Marshall,En vigencia,86079
1540,e89e3c80d6e04e57916a5fb7374040b0,Mcgee,No existe,50021
1541,5ab1c55c50234f1bac6288cb87805951,Anderson,En vigencia,53994
1542,755e9673e1c246d4b3df45225716dc5c,Ortiz,En vigencia,49639
1543,99e01fb718e9408b8ae661ffc5a04d7f,Johnson,En vigencia,08326
1544,19433d05d72a4ea2a29ccc7d12b5b50e,Taylor,No existe,07080
1545,b68704a121c24421ac7f6f2b78a0a9ec,Huynh,En vigencia,22061
1546,119596b7614a416ba5a76fc5633dd55c,Fuller,En vigencia,57176
1547,5ed92ab3311a46febeaac8e38991a854,Nelson,No existe,19070
1548,aeafaec1b98c456aa6920227cbd796b0,Noble,En vigencia,64595
1549,2861a5374d1849d0bbd7d99536ff97e2,Ashley,No existe,43721
1550,5fc1b09871594a9e9c9f9640c9b45d2c,Brown,No existe,17034
1551,6bfbf4ff03b341d0b4d05a3d0496649d,Allen,En vigencia,19589
1552,0ab6887f5aa04d1bbf3b4715b6ba0a45,Stevens,En vigencia,05589
1553,b2f3fbbe475e4009b88d38707a854652,Ruiz,En vigencia,65509
1554,88f431bc1a294b61aa615ce8a7bd2859,Lopez,En vigencia,49053
1555,c0b84f10e83145908f206cfb71bbea3c,Simpson,En vigencia,62121
1556,80c75de97fea41668a5bafd27efa6b9c,Middleton,No existe,36486
1557,264789b7251840fb997fb983fa794390,Brown,No existe,78873
1558,1bba74110f7c45c798465df6c7f6fb61,Rivera,En vigencia,32824
1559,693e0d1b407e4c05b7ba153da4ffd84e,Hutchinson,En vigencia,86363
1560,3d98c813085b49c9adce558050635e10,White,En vigencia,94197
1561,3ff384e15f1947408ecb1441f57ff76b,Hodges,En vigencia,79746
1562,a8e87a30bdcf49a5bcf7dcba4c25433e,Terry,No existe,73097
1563,5c4511ec81d844e4beb1084a43c64ff2,Ray,En vigencia,10490
1564,09664b992a3044dd9f9be2a79ce7b3e3,Garner,En vigencia,19772
1565,da8ce187c19d4379a695bcfce6b4791d,Nelson,No existe,51283
1566,6204e3f260824a4b9fdb9a30faf7af55,Mckee,No existe,14436
1567,531197fb2314456985c105186cfae302,Hogan,No existe,18427
1568,9efdd4ce4c3d45a7be1a74161ea56c8e,Anderson,No existe,79980
1569,064d6d5302fe4027bb1ca0ed5bdb58d8,Vasquez,En vigencia,57008
1570,576977d1b0ea416bb49a31b1dc01be87,Boyd,En vigencia,41915
1571,024c99b06a884ceeb7d5859ad8eed710,Clark,No existe,44662
1572,3a1fe8d698c745cda8c11c6be7e2f8bb,Chang,No existe,29571
1573,0cc4add779c7415d8bf6d3d769b3c5f5,Salas,No existe,53519
1574,41be457689194046837c5b86f69da620,Ramirez,En vigencia,76525
1575,0875ce59cd574df69867329a452d4595,Powell,En vigencia,75478
1576,4e03eddbab9f4d7ea811a1bc8785e8b4,Ortega,En vigencia,42282
1577,2690733c431b4f038aaa223e92512016,Weiss,No existe,81285
1578,addd58709a1d4647b2c2ba9f5fe0af30,Barker,En vigencia,44035
1579,b7d2d117922a4d119265e29511da54e1,Peterson,En vigencia,80357
1580,a8f708e44d2d476db1fcc9d37f5e48c9,Brown,No existe,56291
1581,1a037d5cb5a6471a88366143eae68a8f,Herrera,No existe,91846
1582,834a09941c5a4ae48d725d2ff1847be4,Perkins,En vigencia,18120
1583,beeef0e440414e88b5bda97a86600616,Saunders,En vigencia,70682
1584,a31d29a51db2419c94e7db57685c4d8b,Wheeler,No existe,95492
1585,8578f775ad7e40c09165e256edfb49ee,Brady,No existe,63968
1586,e4bd818e771c4e67bb5dfa54d6818dee,Ingram,En vigencia,74328
1587,32e1854b690b489fb38117937780025a,Long,En vigencia,81950
1588,12c7a8dfa8804a9d8fc07a486c6f8913,Huber,En vigencia,50381
1589,8c99f52fcc2342d8b982e736517b4756,Cole,En vigencia,04507
1590,e1dbe361775f4c508106736ec4b27fe2,Vargas,En vigencia,79292
1591,793c235e3226405985f5d45230a05f49,Maxwell,En vigencia,81125
1592,7e663fb19b9b4f2a87c1ea32cfdd3f66,Rodriguez,En vigencia,61787
1593,8e32eecc08674d88a2c9d9f8089ead46,Hill,En vigencia,39939
1594,e464442e593e4fe5b63df8d901ce5d99,Medina,No existe,21220
1595,498fc2798b06415194ec5c0e05311589,Green,En vigencia,11557
1596,4733ccc48a2c4409b4f789df2ff1d49a,Juarez,En vigencia,87220
1597,a078040bcf494b7ea18e8e68f13c3cfe,Green,En vigencia,56685
1598,28eefdc2e4694bc2b04a6662cb113385,King,En vigencia,71468
1599,db3f655efa0e49e686eedd1cd133215f,Hayes,En vigencia,25454
1600,d61b6fd0630f475bb1e584a54d89c993,Griffin,En vigencia,02670
1601,645433eb398f42158ba0815539c42cf3,Thompson,En vigencia,79612
1602,adc53cb766344d058fc49fc7af5abd69,Stephens,En vigencia,57618
1603,c9a1b923a39149f5b3aeb92df496284c,Peterson,No existe,44161
1604,8615d17ef58d458592d3c1290e039e6a,Marshall,En vigencia,49992
1605,45a7c7f583764ffe86c766cc36c1811d,Norris,No existe,13138
1606,64265cfa03fa45bcb0a03bf69c2e3311,Gallagher,No existe,63119
1607,59753ee0f0ed433f85b3be8871aa985f,Taylor,En vigencia,69357
1608,c46ade2354c44483ab7d0358ba0289f3,Butler,No existe,63356
1609,013c47969035472fbad0ec902c30ee03,Welch,En vigencia,99423
1610,ac3c0db7a9624af888011974cea021bc,White,En vigencia,75878
1611,20d2f72785ee4d14aafbc025e7bd2db7,Harrell,No existe,88454
1612,22b6a35b9eaa48cd907ab3e8c07f564a,Hernandez,En vigencia,23796
1613,fd9176c95cdf48eab529eb17fb049d8f,Pierce,En vigencia,16579
1614,1640a25707294fb99e31d6f2e4325cf3,Cantu,En vigencia,19535
1615,e8b6dcd68b2a4fe2bb440cd02541d9f6,Hall,En vigencia,55983
1616,6e3b7d3e5b6d445890fbaa58ed428a63,Robinson,En vigencia,51171
1617,1f7a9251fdac4be986978c90f6468e9c,Peterson,En vigencia,28742
1618,bc2dc20bbe8645628ed58b67b46e7646,Hawkins,En vigencia,46026
1619,62ba3084b7b84b20bdd3350f6dca09dd,Rivera,En vigencia,05745
1620,1353d0f69f284becb610d67de25af42e,Cook,En vigencia,17628
1621,18b46fd5e6a141dfa2b8c74f55b0b596,Smith,En vigencia,88969
1622,d657d1b96e8f452f89f476fa4dc61f94,Smith,En vigencia,14757
1623,de805bf81aee490aa28ad96aac8b8f23,Page,No existe,33364
1624,039eb9676f1642d0a6ba979011c80a42,Frost,En vigencia,55785
1625,52d5437ec81544738705f9f488001992,Ward,En vigencia,47067
1626,5e743e81549b491584d9c196d4178151,Duran,En vigencia,32331
1627,9d6123fe0d6a4e2bbff5e5923f832a6d,Olson,No existe,27920
1628,815d98558ee74154869c1e79c19067ae,Hall,En vigencia,13843
1629,e900d9be0af94ae090caa32d921936f2,Whitaker,En vigencia,80615
1630,a127ec2d90ca45518a3b06d52a5a2f94,Davis,En vigencia,45120
1631,294441ef0c8c40a9969a6ad30e0df2c0,Cantrell,En vigencia,33876
1632,46014eab5a40489aad5b25b51966a36f,Johnson,En vigencia,34917
1633,3e68af34e8994894a29930f23f76ddfc,Larson,En vigencia,27686
1634,52a4738cb85d4dcb9458683093f6440f,Clements,En vigencia,59935
1635,6a0f5547f3984518a74ffb2843993981,Ross,No existe,81934
1636,0166eb87f6ed4af1857056b0bc591fbe,Mora,En vigencia,62243
1637,0f8a77f148724a11bce83a1d1a0da33b,Tucker,No existe,34005
1638,b515191e2511431eba4244b821f7fa32,Richard,No existe,31710
1639,6de5ec45489a441f83bc4ade0a697004,Morris,No existe,05349
1640,9a023d54498540e49c4536e7cbb0c9ed,Meyers,No existe,03631
1641,cdf17181014e4dd2a4bdb2a09d1df481,Morrison,En vigencia,01391
1642,6617d85bff4f4b49a6e20ca0a31cb39c,Henry,En vigencia,07243
1643,bb2b083eeeb3482e883c69f68e3e8359,Powell,En vigencia,64563
1644,74db74caa4b54e16a36bb2ce4049dbfa,Bautista,No existe,59398
1645,6f764c0ba67c44ec97a86077e52f7cda,Huff,En vigencia,26784
1646,2ea56200fce8486eb976d89b1380805b,Benson,En vigencia,26876
1647,6114893661da44889a3f788cc4c071f1,Higgins,En vigencia,66182
1648,0f3be78967c84b6a813dbcc2182eaa38,Anderson,En vigencia,76468
1649,2afdf896539a42b5b230865336aa94bf,Wolf,En vigencia,06131
1650,305d1aace9374214a9062cbcb6fff02c,Koch,No existe,23717
1651,f9dfaf022e5c4d3fa964963ff3ef1a68,Cole,En vigencia,48307
1652,3e9fcd850f1e4ecb867fdc6d9defc85d,Wong,En vigencia,73822
1653,1a3fd328ef684e4abf8db844aa52d1df,Estes,En vigencia,54717
1654,3cff87416d864fe3a49d73acdc200128,Hart,En vigencia,12276
1655,ffcbea23c0454387bae692cbffbd294d,Reyes,En vigencia,52695
1656,f7553eb0e1be4735965a4c2f362da56a,Grant,En vigencia,24615
1657,9e3ad1006d7f49b5aa1e35269cc8bcd3,Nelson,No existe,74999
1658,d8aaf87ebac04409a7ff2e98bcca368d,Diaz,En vigencia,67356
1659,b16dca13ba95480898ee151fcc2aa3c5,Glass,En vigencia,52998
1660,3b74b0b3e09d4ab9ac8d67c6eb88e28b,Martin,En vigencia,42191
1661,47a10bed90df4cc399e27aa61b4fca8c,Norton,En vigencia,62152
1662,c7354d46adfb40b5bb6e32e11128e6c8,Howell,No existe,23156
1663,cd89209c7fd14e6caee7ec8dca443d70,Brown,No existe,46484
1664,7d6ead708ce443de8cccdc0163b1e25f,Clark,En vigencia,79316
1665,e5b18be8fa3747bdbf1abe6fdbb7fdb7,Stanton,No existe,30255
1666,41b62be5f5ed4b3b947d5b135d9460ce,Taylor,No existe,23732
1667,b4f40166a02f494790d3e9c58ee444d2,Palmer,En vigencia,50583
1668,098f2e2c558e4ae2b7fd58c34cfcd2e5,Cox,No existe,64290
1669,7aff84a64fd347419d901b1e9e29fd1d,Lambert,En vigencia,14649
1670,e9b4469e96a54f29be723138b01e8e62,Austin,En vigencia,42909
1671,ef9584aa779a4fac845b138e523a0889,Henson,En vigencia,04813
1672,90de63dbc39c4a81ab27d052e191eda0,Hernandez,En vigencia,03849
1673,7266e118797a45ffab99a3bc83d23b1f,Hines,En vigencia,27872
1674,3f786c5ccda543979e36181a82a58a85,Salazar,En vigencia,08390
1675,938e564750d24176b7cb6ec1410868fe,Cole,En vigencia,78334
1676,5d82a34f139b421bae09a7d45c95d8c1,Huffman,No existe,33912
1677,e55152ae83854a42936db6a10795d165,Santiago,No existe,81356
1678,291de536f22b45a08fddea9ad7b2ae29,Salazar,En vigencia,75030
1679,c3a33832e53d45989dc491c23faa30b6,Ramirez,En vigencia,14904
1680,386f5d0266ae4831826edca555b4b4b3,Jensen,En vigencia,84709
1681,97944523dd85482093b96ab42d13ee42,Graham,No existe,31553
1682,dd4299adcf57466998f18a9c0b36bf46,Mccarthy,No existe,40637
